City,Color,Count
Lille,Jaune,93
Lille,Orange,95
Lyon,Rouge,70
Toulouse,Marron,26
Strasbourg,Rouge,29
Lille,Vert,34
Strasbourg,Marron,44
Montpellier,Vert,79
Paris,Rouge,94
Paris,Jaune,16
Marseille,Rouge,33
Paris,Bleu,70
Lille,Orange,58
Avignon,Rouge,70
Marseille,Marron,45
Lille,Bleu,65
Avignon,Marron,94
Strasbourg,Vert,48
Paris,Orange,60
Lyon,Bleu,27
Paris,Orange,80
Toulouse,Bleu,32
Nice,Orange,75
Bordeaux,Orange,91
Marseille,Jaune,97
Nice,Jaune,65
Marseille,Rouge,93
Toulouse,Vert,82
Montpellier,Rouge,72
Nice,Orange,47
Lyon,Rouge,32
Marseille,Bleu,83
Lille,Rouge,24
Lille,Bleu,88
Strasbourg,Marron,97
Toulouse,Vert,63
Bordeaux,Rouge,30
Strasbourg,Vert,65
Bordeaux,Jaune,58
Lyon,Jaune,24
Strasbourg,Orange,87
Avignon,Marron,50
Strasbourg,Marron,37
Strasbourg,Vert,78
Bordeaux,Bleu,75
Nice,Bleu,71
Avignon,Marron,70
Bordeaux,Marron,52
Paris,Orange,96
Paris,Vert,64
Lyon,Vert,73
Bordeaux,Rouge,58
Paris,Vert,22
Strasbourg,Jaune,24
Lyon,Vert,83
Lille,Jaune,19
Montpellier,Marron,47
Paris,Jaune,18
Strasbourg,Marron,32
Bordeaux,Rouge,81
Strasbourg,Vert,37
Paris,Rouge,70
Strasbourg,Rouge,47
Marseille,Marron,65
Lille,Vert,60
Bordeaux,Marron,64
Avignon,Rouge,18
Marseille,Jaune,53
Strasbourg,Vert,80
Avignon,Marron,28
Toulouse,Vert,34
Lille,Orange,12
Marseille,Rouge,79
Marseille,Rouge,40
Strasbourg,Bleu,69
Nice,Bleu,78
Montpellier,Marron,84
Lille,Orange,18
Avignon,Rouge,80
Montpellier,Orange,21
Lille,Jaune,74
Montpellier,Marron,35
Montpellier,Vert,39
Bordeaux,Bleu,29
Nice,Orange,35
Montpellier,Rouge,95
Paris,Orange,62
Avignon,Marron,19
Lille,Jaune,86
Bordeaux,Jaune,78
Bordeaux,Vert,90
Avignon,Bleu,36
Lyon,Rouge,64
Strasbourg,Jaune,38
Toulouse,Rouge,89
Lille,Marron,51
Toulouse,Vert,22
Marseille,Bleu,18
Toulouse,Rouge,48
Marseille,Bleu,89
Marseille,Bleu,25
Nice,Jaune,21
Marseille,Jaune,27
Paris,Marron,41
Marseille,Marron,36
Marseille,Rouge,33
Avignon,Rouge,19
Nice,Vert,15
Nice,Bleu,18
Toulouse,Bleu,10
Paris,Marron,10
Paris,Orange,61
Lyon,Rouge,83
Lille,Rouge,25
Nice,Bleu,58
Bordeaux,Marron,57
Bordeaux,Vert,89
Marseille,Orange,58
Nice,Jaune,29
Paris,Orange,15
Bordeaux,Rouge,77
Avignon,Jaune,30
Strasbourg,Rouge,21
Toulouse,Marron,87
Paris,Bleu,14
Paris,Jaune,35
Paris,Orange,48
Avignon,Marron,35
Toulouse,Bleu,72
Strasbourg,Rouge,91
Lyon,Orange,93
Nice,Rouge,92
Avignon,Bleu,31
Marseille,Orange,56
Marseille,Jaune,94
Marseille,Bleu,26
Bordeaux,Vert,61
Avignon,Rouge,64
Nice,Rouge,42
Strasbourg,Vert,67
Lille,Bleu,16
Marseille,Marron,51
Lyon,Jaune,40
Toulouse,Rouge,20
Marseille,Orange,66
Bordeaux,Rouge,74
Toulouse,Orange,70
Lyon,Marron,96
Lyon,Bleu,37
Marseille,Jaune,20
Paris,Vert,80
Toulouse,Rouge,38
Strasbourg,Orange,80
Paris,Vert,37
Avignon,Rouge,77
Nice,Marron,51
Marseille,Jaune,22
Nice,Jaune,92
Lyon,Vert,79
Lyon,Marron,44
Lille,Jaune,35
Nice,Marron,77
Strasbourg,Jaune,79
Toulouse,Rouge,71
Nice,Rouge,34
Strasbourg,Marron,58
Bordeaux,Marron,65
Toulouse,Vert,81
Paris,Jaune,92
Lille,Jaune,32
Marseille,Vert,20
Marseille,Bleu,75
Lyon,Rouge,98
Montpellier,Marron,89
Marseille,Rouge,42
Montpellier,Bleu,30
Bordeaux,Marron,38
Bordeaux,Marron,96
Avignon,Bleu,11
Avignon,Vert,76
Lyon,Orange,59
Avignon,Orange,78
Avignon,Rouge,32
Bordeaux,Vert,58
Nice,Orange,28
Avignon,Jaune,31
Strasbourg,Jaune,71
Strasbourg,Bleu,89
Paris,Orange,63
Strasbourg,Bleu,91
Marseille,Marron,74
Strasbourg,Orange,65
Strasbourg,Vert,85
Bordeaux,Jaune,48
Nice,Vert,97
Lyon,Jaune,45
Strasbourg,Rouge,79
Lille,Marron,68
Nice,Bleu,60
Lille,Bleu,33
Lyon,Bleu,15
Lille,Bleu,81
Paris,Jaune,29
Strasbourg,Bleu,76
Montpellier,Bleu,58
Nice,Vert,100
Toulouse,Orange,88
Toulouse,Bleu,67
Avignon,Marron,40
Toulouse,Vert,44
Nice,Bleu,64
Montpellier,Bleu,81
Toulouse,Rouge,79
Bordeaux,Marron,47
Bordeaux,Marron,86
Avignon,Bleu,76
Montpellier,Vert,50
Nice,Bleu,36
Paris,Rouge,76
Nice,Rouge,24
Avignon,Marron,79
Toulouse,Orange,41
Bordeaux,Vert,84
Bordeaux,Vert,19
Montpellier,Bleu,87
Bordeaux,Rouge,23
Montpellier,Bleu,53
Avignon,Marron,79
Lille,Vert,71
Avignon,Vert,24
Lille,Marron,48
Montpellier,Rouge,69
Lille,Jaune,61
Bordeaux,Rouge,12
Lille,Jaune,18
Lille,Orange,20
Paris,Rouge,39
Marseille,Orange,29
Montpellier,Rouge,29
Marseille,Marron,53
Marseille,Bleu,100
Montpellier,Bleu,81
Montpellier,Orange,77
Toulouse,Bleu,33
Marseille,Orange,51
Montpellier,Bleu,38
Nice,Marron,36
Lille,Jaune,82
Marseille,Rouge,45
Montpellier,Vert,26
Marseille,Vert,85
Marseille,Orange,45
Paris,Orange,90
Strasbourg,Bleu,60
Paris,Marron,74
Lille,Marron,39
Toulouse,Vert,67
Strasbourg,Rouge,78
Strasbourg,Orange,27
Marseille,Jaune,33
Montpellier,Vert,49
Montpellier,Vert,82
Lille,Jaune,16
Strasbourg,Marron,70
Bordeaux,Bleu,79
Bordeaux,Orange,10
Bordeaux,Vert,78
Lyon,Orange,48
Strasbourg,Rouge,69
Bordeaux,Rouge,76
Toulouse,Orange,16
Nice,Vert,42
Montpellier,Orange,74
Avignon,Orange,81
Lyon,Bleu,19
Marseille,Jaune,49
Avignon,Rouge,90
Lyon,Orange,64
Toulouse,Jaune,78
Nice,Marron,55
Paris,Vert,47
Lyon,Jaune,82
Avignon,Orange,69
Marseille,Bleu,25
Avignon,Jaune,57
Avignon,Rouge,58
Avignon,Rouge,52
Marseille,Jaune,40
Nice,Orange,39
Nice,Bleu,25
Avignon,Bleu,88
Lyon,Jaune,65
Bordeaux,Orange,54
Nice,Vert,86
Marseille,Orange,27
Avignon,Rouge,96
Lyon,Orange,58
Lyon,Rouge,59
Montpellier,Bleu,55
Paris,Bleu,31
Lyon,Jaune,60
Toulouse,Rouge,18
Lille,Bleu,19
Montpellier,Vert,57
Toulouse,Bleu,42
Avignon,Rouge,49
Lille,Marron,68
Avignon,Bleu,94
Avignon,Rouge,36
Lyon,Rouge,92
Lyon,Marron,76
Paris,Orange,42
Lyon,Vert,32
Marseille,Bleu,43
Toulouse,Rouge,86
Toulouse,Jaune,18
Bordeaux,Jaune,76
Avignon,Rouge,88
Bordeaux,Marron,14
Nice,Orange,72
Lille,Marron,61
Marseille,Bleu,25
Toulouse,Bleu,93
Avignon,Marron,50
Strasbourg,Bleu,37
Montpellier,Jaune,36
Lille,Jaune,53
Avignon,Jaune,65
Bordeaux,Bleu,98
Toulouse,Bleu,12
Lille,Jaune,58
Lille,Bleu,26
Lyon,Jaune,39
Toulouse,Jaune,82
Strasbourg,Vert,12
Paris,Marron,10
Bordeaux,Jaune,50
Marseille,Rouge,48
Strasbourg,Jaune,28
Toulouse,Marron,73
Marseille,Jaune,90
Paris,Bleu,57
Paris,Marron,34
Lyon,Rouge,21
Marseille,Bleu,44
Avignon,Orange,53
Avignon,Jaune,47
Paris,Marron,67
Avignon,Jaune,77
Avignon,Orange,89
Toulouse,Vert,19
Toulouse,Orange,25
Lille,Marron,88
Marseille,Vert,57
Paris,Marron,62
Avignon,Orange,94
Paris,Bleu,85
Montpellier,Jaune,57
Toulouse,Marron,38
Lyon,Bleu,13
Lille,Marron,18
Strasbourg,Jaune,42
Marseille,Vert,34
Paris,Bleu,60
Paris,Rouge,76
Avignon,Jaune,29
Montpellier,Jaune,25
Nice,Vert,10
Marseille,Bleu,42
Lille,Marron,26
Avignon,Vert,22
Lyon,Orange,53
Marseille,Rouge,81
Strasbourg,Marron,42
Marseille,Orange,55
Toulouse,Vert,30
Paris,Orange,69
Strasbourg,Marron,87
Lyon,Jaune,17
Lyon,Orange,40
Nice,Jaune,58
Paris,Bleu,90
Marseille,Rouge,45
Strasbourg,Orange,56
Marseille,Vert,75
Nice,Vert,32
Nice,Bleu,58
Avignon,Orange,50
Paris,Marron,44
Avignon,Rouge,82
Toulouse,Jaune,64
Montpellier,Bleu,84
Avignon,Bleu,76
Lyon,Bleu,66
Strasbourg,Orange,89
Lyon,Rouge,71
Nice,Rouge,36
Strasbourg,Bleu,71
Montpellier,Marron,72
Lyon,Vert,19
Montpellier,Rouge,10
Lille,Jaune,28
Paris,Jaune,49
Lille,Rouge,48
Lille,Rouge,42
Nice,Rouge,66
Avignon,Orange,77
Strasbourg,Vert,24
Montpellier,Jaune,70
Bordeaux,Jaune,65
Toulouse,Jaune,13
Strasbourg,Rouge,70
Strasbourg,Jaune,20
Nice,Rouge,76
Montpellier,Rouge,87
Avignon,Marron,52
Paris,Jaune,35
Marseille,Jaune,30
Paris,Orange,47
Lyon,Orange,37
Lille,Jaune,59
Marseille,Bleu,10
Paris,Bleu,78
Strasbourg,Marron,30
Marseille,Jaune,29
Strasbourg,Bleu,25
Marseille,Vert,31
Bordeaux,Marron,86
Montpellier,Marron,18
Lille,Vert,75
Paris,Rouge,68
Paris,Bleu,92
Strasbourg,Rouge,11
Toulouse,Vert,26
Montpellier,Marron,75
Lyon,Jaune,77
Avignon,Rouge,31
Montpellier,Rouge,89
Avignon,Jaune,47
Marseille,Vert,60
Paris,Marron,23
Marseille,Orange,85
Lille,Vert,84
Bordeaux,Orange,67
Paris,Bleu,20
Toulouse,Marron,29
Toulouse,Marron,98
Avignon,Jaune,85
Toulouse,Vert,93
Toulouse,Marron,54
Marseille,Vert,11
Marseille,Vert,10
Montpellier,Vert,92
Toulouse,Rouge,63
Toulouse,Bleu,38
Paris,Orange,85
Avignon,Orange,43
Nice,Vert,83
Montpellier,Jaune,43
Nice,Rouge,56
Paris,Orange,86
Bordeaux,Jaune,100
Nice,Marron,46
Lille,Bleu,65
Strasbourg,Marron,52
Paris,Vert,60
Bordeaux,Bleu,66
Paris,Bleu,61
Strasbourg,Jaune,89
Nice,Orange,86
Bordeaux,Bleu,69
Avignon,Jaune,100
Bordeaux,Vert,57
Paris,Bleu,84
Montpellier,Jaune,42
Lille,Marron,46
Toulouse,Bleu,11
Avignon,Rouge,72
Strasbourg,Rouge,82
Lille,Rouge,94
Lille,Vert,40
Marseille,Bleu,19
Paris,Jaune,26
Strasbourg,Rouge,83
Avignon,Jaune,39
Toulouse,Orange,37
Lyon,Jaune,27
Avignon,Orange,51
Lille,Jaune,73
Nice,Marron,74
Bordeaux,Orange,88
Montpellier,Jaune,79
Paris,Jaune,96
Lyon,Marron,50
Toulouse,Marron,88
Marseille,Vert,74
Bordeaux,Jaune,43
Bordeaux,Orange,88
Nice,Jaune,88
Lille,Rouge,45
Montpellier,Orange,84
Avignon,Jaune,40
Marseille,Jaune,98
Avignon,Rouge,77
Bordeaux,Orange,35
Nice,Jaune,67
Marseille,Marron,23
Bordeaux,Marron,85
Marseille,Bleu,42
Toulouse,Vert,67
Avignon,Jaune,94
Avignon,Orange,24
Montpellier,Bleu,65
Lyon,Vert,18
Nice,Bleu,41
Montpellier,Rouge,40
Bordeaux,Orange,38
Strasbourg,Orange,66
Paris,Bleu,24
Toulouse,Bleu,52
Marseille,Orange,19
Avignon,Rouge,92
Montpellier,Orange,48
Bordeaux,Orange,74
Strasbourg,Marron,32
Avignon,Orange,81
Nice,Vert,31
Bordeaux,Jaune,63
Lille,Bleu,18
Strasbourg,Vert,53
Montpellier,Bleu,86
Montpellier,Marron,24
Montpellier,Jaune,97
Montpellier,Vert,36
Toulouse,Vert,56
Bordeaux,Vert,75
Avignon,Vert,67
Lille,Vert,12
Avignon,Bleu,47
Strasbourg,Orange,33
Toulouse,Rouge,84
Paris,Orange,18
Marseille,Rouge,61
Lille,Jaune,54
Bordeaux,Rouge,37
Avignon,Jaune,20
Avignon,Bleu,47
Marseille,Jaune,95
Marseille,Bleu,27
Strasbourg,Jaune,36
Strasbourg,Marron,84
Lyon,Orange,94
Montpellier,Bleu,94
Strasbourg,Orange,43
Lille,Bleu,55
Avignon,Marron,40
Nice,Jaune,48
Paris,Rouge,66
Strasbourg,Bleu,67
Marseille,Jaune,75
Strasbourg,Rouge,93
Bordeaux,Vert,32
Paris,Rouge,77
Strasbourg,Bleu,95
Strasbourg,Orange,29
Montpellier,Vert,17
Bordeaux,Vert,10
Nice,Rouge,13
Lille,Orange,60
Lyon,Marron,63
Marseille,Vert,14
Marseille,Rouge,40
Marseille,Rouge,87
Lille,Orange,37
Paris,Orange,66
Paris,Vert,88
Toulouse,Marron,93
Avignon,Rouge,17
Marseille,Vert,52
Strasbourg,Bleu,51
Paris,Marron,80
Montpellier,Vert,58
Toulouse,Rouge,69
Avignon,Jaune,93
Nice,Vert,96
Avignon,Orange,40
Toulouse,Orange,94
Toulouse,Jaune,16
Avignon,Orange,86
Nice,Vert,87
Lille,Marron,48
Avignon,Orange,89
Montpellier,Bleu,99
Lille,Orange,89
Bordeaux,Orange,10
Toulouse,Rouge,22
Paris,Bleu,22
Bordeaux,Marron,31
Lille,Jaune,79
Marseille,Rouge,77
Montpellier,Jaune,45
Marseille,Bleu,25
Paris,Orange,84
Lyon,Rouge,62
Toulouse,Vert,58
Marseille,Bleu,29
Paris,Jaune,76
Lyon,Bleu,49
Bordeaux,Jaune,84
Paris,Jaune,18
Toulouse,Vert,74
Avignon,Rouge,38
Montpellier,Bleu,27
Lyon,Orange,67
Strasbourg,Bleu,98
Avignon,Jaune,73
Toulouse,Orange,100
Avignon,Bleu,53
Marseille,Marron,44
Bordeaux,Bleu,18
Lyon,Rouge,35
Lille,Orange,46
Toulouse,Vert,31
Marseille,Rouge,100
Strasbourg,Orange,64
Lyon,Bleu,67
Paris,Vert,11
Montpellier,Orange,44
Toulouse,Jaune,46
Montpellier,Marron,56
Paris,Jaune,58
Lyon,Bleu,96
Lille,Orange,68
Lyon,Marron,96
Lille,Marron,78
Avignon,Rouge,93
Bordeaux,Marron,64
Paris,Rouge,100
Montpellier,Vert,68
Bordeaux,Bleu,79
Avignon,Bleu,77
Paris,Vert,23
Bordeaux,Marron,93
Strasbourg,Marron,60
Montpellier,Marron,17
Paris,Orange,11
Lille,Jaune,24
Nice,Bleu,40
Toulouse,Marron,21
Lille,Bleu,47
Avignon,Rouge,77
Marseille,Rouge,98
Toulouse,Rouge,90
Lyon,Marron,88
Strasbourg,Bleu,40
Montpellier,Rouge,68
Nice,Jaune,42
Montpellier,Marron,84
Paris,Jaune,29
Nice,Orange,40
Paris,Vert,100
Marseille,Orange,62
Marseille,Bleu,87
Marseille,Rouge,54
Toulouse,Rouge,80
Paris,Orange,19
Bordeaux,Vert,96
Bordeaux,Jaune,27
Strasbourg,Vert,17
Bordeaux,Marron,62
Avignon,Orange,86
Paris,Marron,45
Bordeaux,Jaune,10
Paris,Rouge,35
Paris,Vert,50
Bordeaux,Orange,95
Lyon,Vert,54
Montpellier,Jaune,83
Avignon,Bleu,83
Strasbourg,Bleu,87
Bordeaux,Jaune,93
Lyon,Jaune,26
Toulouse,Vert,78
Toulouse,Orange,92
Toulouse,Bleu,60
Marseille,Vert,57
Lyon,Marron,95
Marseille,Vert,46
Strasbourg,Vert,43
Toulouse,Orange,71
Strasbourg,Orange,82
Paris,Rouge,72
Lille,Orange,49
Lyon,Rouge,21
Lyon,Bleu,29
Montpellier,Jaune,62
Strasbourg,Jaune,92
Bordeaux,Marron,90
Bordeaux,Jaune,72
Lille,Vert,19
Lille,Rouge,66
Bordeaux,Bleu,12
Lille,Orange,66
Toulouse,Marron,67
Montpellier,Rouge,90
Avignon,Jaune,55
Montpellier,Vert,99
Marseille,Vert,25
Avignon,Vert,75
Montpellier,Bleu,27
Marseille,Orange,81
Toulouse,Vert,67
Nice,Vert,97
Avignon,Jaune,28
Marseille,Vert,39
Lille,Jaune,66
Montpellier,Marron,61
Avignon,Orange,38
Lyon,Orange,66
Lille,Marron,39
Bordeaux,Rouge,26
Marseille,Orange,20
Avignon,Bleu,34
Lyon,Orange,60
Lille,Vert,97
Avignon,Rouge,37
Lille,Orange,90
Avignon,Rouge,100
Marseille,Jaune,64
Lyon,Orange,29
Strasbourg,Orange,14
Lyon,Marron,27
Avignon,Jaune,98
Nice,Marron,66
Lyon,Vert,66
Toulouse,Rouge,77
Lyon,Rouge,30
Strasbourg,Vert,23
Avignon,Bleu,11
Bordeaux,Vert,56
Toulouse,Bleu,54
Montpellier,Marron,21
Lyon,Marron,15
Montpellier,Bleu,12
Strasbourg,Rouge,72
Nice,Marron,68
Avignon,Marron,86
Montpellier,Jaune,24
Paris,Marron,66
Lille,Bleu,25
Paris,Vert,58
Strasbourg,Rouge,34
Marseille,Bleu,11
Avignon,Jaune,88
Strasbourg,Orange,52
Bordeaux,Orange,13
Avignon,Vert,40
Lille,Rouge,31
Paris,Marron,65
Lyon,Vert,81
Nice,Rouge,51
Montpellier,Vert,50
Marseille,Orange,53
Marseille,Rouge,20
Avignon,Rouge,63
Paris,Vert,27
Montpellier,Marron,34
Paris,Bleu,47
Bordeaux,Rouge,60
Paris,Bleu,35
Montpellier,Orange,46
Lille,Jaune,48
Paris,Bleu,40
Toulouse,Marron,39
Lyon,Bleu,74
Marseille,Bleu,32
Paris,Marron,16
Nice,Bleu,26
Bordeaux,Vert,75
Strasbourg,Rouge,18
Paris,Marron,93
Marseille,Marron,51
Avignon,Bleu,81
Bordeaux,Jaune,27
Strasbourg,Orange,49
Montpellier,Marron,91
Toulouse,Vert,50
Strasbourg,Rouge,17
Lille,Rouge,62
Montpellier,Marron,81
Paris,Rouge,32
Lille,Jaune,26
Bordeaux,Orange,52
Paris,Jaune,10
Lille,Bleu,65
Bordeaux,Bleu,25
Strasbourg,Bleu,40
Bordeaux,Jaune,55
Strasbourg,Marron,81
Avignon,Marron,34
Lille,Rouge,15
Lyon,Rouge,77
Strasbourg,Rouge,63
Toulouse,Bleu,69
Lille,Rouge,52
Strasbourg,Orange,26
Avignon,Orange,83
Lille,Rouge,54
Avignon,Orange,25
Montpellier,Orange,93
Strasbourg,Jaune,60
Paris,Jaune,90
Nice,Marron,28
Avignon,Vert,44
Marseille,Bleu,36
Lille,Bleu,59
Toulouse,Jaune,11
Lille,Jaune,44
Paris,Rouge,67
Nice,Bleu,62
Strasbourg,Vert,23
Avignon,Bleu,13
Montpellier,Bleu,80
Montpellier,Jaune,21
Montpellier,Rouge,18
Paris,Orange,95
Strasbourg,Marron,42
Montpellier,Vert,79
Nice,Vert,29
Lille,Jaune,86
Bordeaux,Marron,58
Paris,Rouge,73
Bordeaux,Bleu,54
Lyon,Rouge,53
Avignon,Jaune,78
Nice,Jaune,15
Lille,Marron,55
Marseille,Bleu,79
Strasbourg,Marron,80
Marseille,Vert,36
Lyon,Jaune,54
Marseille,Rouge,69
Nice,Bleu,31
Paris,Orange,47
Montpellier,Rouge,39
Lille,Orange,54
Toulouse,Vert,95
Marseille,Orange,18
Toulouse,Rouge,94
Avignon,Bleu,15
Nice,Marron,13
Avignon,Rouge,28
Paris,Orange,54
Nice,Bleu,84
Montpellier,Orange,86
Nice,Marron,94
Strasbourg,Bleu,65
Marseille,Rouge,26
Lyon,Vert,72
Lille,Rouge,17
Paris,Rouge,18
Strasbourg,Jaune,23
Bordeaux,Jaune,61
Paris,Rouge,65
Bordeaux,Orange,11
Avignon,Marron,14
Nice,Jaune,28
Avignon,Rouge,67
Marseille,Orange,19
Bordeaux,Bleu,43
Lyon,Marron,72
Lyon,Vert,72
Toulouse,Rouge,92
Paris,Jaune,11
Lille,Rouge,72
Nice,Bleu,44
Nice,Rouge,20
Bordeaux,Rouge,48
Marseille,Rouge,60
Toulouse,Jaune,96
Lyon,Marron,36
Nice,Bleu,76
Toulouse,Orange,29
Avignon,Bleu,48
Strasbourg,Bleu,66
Marseille,Bleu,58
Paris,Marron,29
Lyon,Jaune,21
Marseille,Marron,91
Nice,Jaune,70
Toulouse,Marron,84
Avignon,Vert,14
Lille,Bleu,57
Strasbourg,Orange,18
Montpellier,Vert,42
Montpellier,Bleu,22
Paris,Orange,80
Montpellier,Vert,71
Bordeaux,Vert,54
Nice,Rouge,20
Bordeaux,Orange,93
Toulouse,Vert,64
Lille,Orange,22
Toulouse,Jaune,22
Avignon,Bleu,19
Bordeaux,Marron,96
Bordeaux,Marron,53
Strasbourg,Jaune,47
Paris,Marron,41
Lille,Orange,64
Strasbourg,Orange,53
Toulouse,Orange,34
Bordeaux,Marron,37
Lyon,Vert,91
Marseille,Marron,60
Nice,Marron,73
Bordeaux,Bleu,54
Strasbourg,Orange,98
Paris,Vert,99
Avignon,Rouge,46
Marseille,Jaune,38
Lyon,Orange,13
Marseille,Bleu,29
Montpellier,Bleu,43
Toulouse,Orange,29
Montpellier,Bleu,16
Nice,Bleu,24
Marseille,Marron,32
Nice,Marron,95
Lille,Rouge,79
Marseille,Orange,10
Paris,Jaune,77
Nice,Orange,19
Toulouse,Rouge,33
Lyon,Orange,28
Lyon,Marron,60
Lyon,Jaune,18
Lyon,Jaune,47
Toulouse,Jaune,58
Toulouse,Marron,84
Toulouse,Marron,31
Montpellier,Rouge,96
Nice,Jaune,69
Avignon,Jaune,48
Montpellier,Orange,23
Montpellier,Marron,99
Avignon,Jaune,39
Lille,Vert,23
Strasbourg,Bleu,82
Bordeaux,Rouge,30
Paris,Orange,96
Marseille,Rouge,95
Avignon,Bleu,64
Paris,Vert,57
Lille,Orange,67
Bordeaux,Marron,52
Paris,Jaune,100
Montpellier,Rouge,55
Toulouse,Marron,56
Strasbourg,Jaune,81
Avignon,Vert,89
Lyon,Jaune,99
Lyon,Orange,50
Nice,Orange,18
Nice,Bleu,11
Marseille,Rouge,67
Paris,Vert,12
Marseille,Vert,69
Nice,Bleu,20
Strasbourg,Marron,35
Avignon,Jaune,37
Nice,Rouge,18
Lyon,Jaune,46
Avignon,Bleu,96
Nice,Rouge,48
Paris,Rouge,22
Bordeaux,Rouge,34
Avignon,Orange,91
Paris,Rouge,98
Montpellier,Vert,70
Avignon,Rouge,64
Toulouse,Orange,98
Bordeaux,Orange,77
Avignon,Orange,91
Montpellier,Vert,89
Strasbourg,Rouge,100
Lyon,Rouge,21
Avignon,Orange,25
Paris,Jaune,62
Bordeaux,Marron,42
Lyon,Orange,96
Paris,Bleu,99
Lille,Marron,33
Bordeaux,Marron,29
Lille,Jaune,21
Lyon,Orange,86
Lille,Jaune,51
Toulouse,Vert,98
Nice,Bleu,79
Montpellier,Rouge,65
Toulouse,Rouge,94
Lille,Rouge,44
Nice,Orange,64
Lyon,Marron,88
Toulouse,Vert,14
Toulouse,Orange,21
Montpellier,Jaune,86
Lyon,Orange,17
Strasbourg,Rouge,39
Strasbourg,Rouge,96
Paris,Vert,17
Lille,Rouge,28
Toulouse,Rouge,60
Avignon,Orange,36
Montpellier,Jaune,82
Lille,Bleu,35
Lyon,Bleu,42
Toulouse,Orange,29
Lille,Bleu,60
Nice,Jaune,46
Bordeaux,Bleu,52
Paris,Bleu,13
Paris,Jaune,61
Paris,Orange,41
Lyon,Marron,78
Montpellier,Jaune,63
Lille,Rouge,16
Paris,Bleu,64
Lille,Bleu,13
Strasbourg,Rouge,76
Bordeaux,Jaune,96
Nice,Bleu,91
Bordeaux,Orange,42
Montpellier,Vert,51
Nice,Rouge,89
Toulouse,Marron,63
Toulouse,Rouge,60
Strasbourg,Bleu,28
Paris,Marron,51
Avignon,Marron,69
Toulouse,Orange,61
Strasbourg,Orange,62
Lyon,Bleu,36
Toulouse,Jaune,16
Nice,Jaune,71
Lille,Marron,92
Nice,Bleu,59
Avignon,Jaune,62
Strasbourg,Marron,80
Avignon,Orange,96
Bordeaux,Jaune,29
Lille,Orange,21
Montpellier,Marron,47
Bordeaux,Vert,86
Paris,Rouge,11
Marseille,Vert,45
Lyon,Rouge,97
Lyon,Bleu,85
Strasbourg,Rouge,23
Avignon,Vert,63
Bordeaux,Jaune,70
Marseille,Bleu,62
Marseille,Rouge,27
Lyon,Bleu,24
Montpellier,Orange,58
Marseille,Vert,100
Paris,Jaune,82
Strasbourg,Rouge,84
Nice,Bleu,76
Avignon,Vert,74
Paris,Vert,34
Marseille,Vert,57
Paris,Marron,60
Nice,Marron,16
Strasbourg,Rouge,85
Marseille,Bleu,40
Lille,Bleu,64
Paris,Marron,67
Paris,Jaune,14
Avignon,Vert,33
Montpellier,Marron,100
Strasbourg,Rouge,27
Lille,Orange,79
Montpellier,Vert,84
Paris,Vert,79
Nice,Marron,58
Marseille,Vert,13
Toulouse,Orange,37
Paris,Vert,67
Nice,Vert,36
Strasbourg,Rouge,77
Bordeaux,Marron,47
Bordeaux,Rouge,60
Paris,Bleu,40
Nice,Rouge,91
Avignon,Rouge,34
Toulouse,Marron,50
Paris,Jaune,33
Avignon,Jaune,44
Nice,Rouge,74
Paris,Orange,47
Strasbourg,Rouge,92
Lille,Vert,66
Marseille,Bleu,77
Lille,Orange,39
Marseille,Orange,75
Paris,Marron,46
Marseille,Vert,42
Avignon,Vert,45
Bordeaux,Jaune,56
Bordeaux,Rouge,87
Strasbourg,Vert,73
Marseille,Rouge,70
Avignon,Orange,63
Nice,Jaune,45
Nice,Vert,19
Montpellier,Marron,16
Paris,Bleu,47
Lille,Bleu,85
Avignon,Bleu,49
Montpellier,Rouge,33
Toulouse,Orange,82
Paris,Orange,44
Strasbourg,Marron,28
Lille,Bleu,63
Paris,Rouge,78
Marseille,Marron,68
Lille,Orange,89
Toulouse,Rouge,90
Avignon,Orange,70
Toulouse,Bleu,10
Lille,Jaune,11
Avignon,Jaune,92
Montpellier,Rouge,71
Avignon,Marron,70
Paris,Marron,46
Lyon,Rouge,88
Strasbourg,Bleu,18
Strasbourg,Jaune,66
Paris,Bleu,32
Montpellier,Orange,41
Nice,Marron,98
Montpellier,Marron,85
Nice,Vert,36
Avignon,Marron,91
Lyon,Vert,53
Toulouse,Orange,68
Nice,Bleu,91
Bordeaux,Orange,88
Paris,Bleu,92
Paris,Orange,33
Toulouse,Jaune,91
Nice,Vert,51
Paris,Bleu,14
Montpellier,Bleu,95
Nice,Jaune,51
Marseille,Jaune,16
Toulouse,Vert,46
Strasbourg,Vert,82
Nice,Rouge,55
Paris,Rouge,66
Strasbourg,Jaune,45
Marseille,Rouge,43
Marseille,Marron,28
Avignon,Bleu,39
Marseille,Rouge,10
Lille,Rouge,46
Marseille,Marron,63
Lyon,Bleu,30
Bordeaux,Bleu,62
Lille,Rouge,71
Paris,Marron,27
Nice,Orange,30
Lyon,Jaune,12
Lille,Bleu,63
Paris,Rouge,56
Paris,Rouge,78
Bordeaux,Jaune,84
Bordeaux,Vert,83
Bordeaux,Orange,73
Nice,Jaune,93
Toulouse,Bleu,63
Lille,Vert,75
Nice,Vert,96
Lille,Orange,35
Montpellier,Marron,26
